timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-25T19:23:07+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,,,,,,0,0,0,,,0,0.000111,fail,pass,088c70f,ac52c515cc9a,0,0,SlimeVolley evaluation run.,SlimeVolleyDependencyError: SlimeVolley requires optional legacy dependencies: gym and slimevolleygym. Current status: ModuleNotFoundError: No module named 'gym',Compare opponent-pool performance across fixed seeds.
2026-05-25T19:24:38+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,6000,6050,50,-4.24,1.01114,-5,-5,0,0,49,1,0.0,-4.24,113541,7.194711,pass,pass,088c70f,ac52c515cc9a,0,0,SlimeVolley evaluation run.,No failure observed.,Compare opponent-pool performance across fixed seeds.
2026-05-25T21:02:43+00:00,SlimeVolley-v0,improved-v2,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,-2.78,1.97271,-3,-5,3,6,44,0,0.12,-2.78,61447,4.023243,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 34/49: improved-v2 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:48+00:00,SlimeVolley-v0,improved-v2,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-3.16,1.60449,-4,-5,1,3,47,0,0.06,-3.16,66954,4.480115,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 35/49: improved-v2 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:51+00:00,SlimeVolley-v0,improved-v3,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,3.6,1.09545,4,1,5,50,0,0,1.0,3.6,35007,2.552903,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 36/49: improved-v3 vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:55+00:00,SlimeVolley-v0,improved-v3,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,3.36,1.58442,4,-3,5,48,2,0,0.96,3.36,41858,2.757249,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 37/49: improved-v3 vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:02:59+00:00,SlimeVolley-v0,improved-v3,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.54,1.16979,4,1,5,50,0,0,1.0,3.54,40592,2.68395,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 38/49: improved-v3 vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:03+00:00,SlimeVolley-v0,improved-v3,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,3.993484,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 39/49: improved-v3 vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:08+00:00,SlimeVolley-v0,improved-v3,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,2.9,1.74642,3,-3,5,47,3,0,0.94,2.9,58900,3.906695,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 40/49: improved-v3 vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:17+00:00,SlimeVolley-v0,improved-v3,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.26,2.30486,0,-4,5,24,21,5,0.48,0.26,124490,8.201413,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 41/49: improved-v3 vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:27+00:00,SlimeVolley-v0,improved-v3,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,-0.12,2.25956,0,-4,5,20,21,9,0.4,-0.12,135435,9.008862,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 42/49: improved-v3 vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:31+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,dev,6000,6050,50,4.02,0.787147,4,2,5,50,0,0,1.0,4.02,36245,2.702239,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 43/49: improved vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:35+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,dev,6000,6050,50,3.88,0.930376,4,1,5,50,0,0,1.0,3.88,43734,2.805756,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 44/49: improved vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:38+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.94,0.881136,4,2,5,50,0,0,1.0,3.94,41971,2.836298,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 45/49: improved vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:43+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.56,1.38795,4,-3,5,49,1,0,0.98,3.56,62149,4.206032,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 46/49: improved vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:48+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,dev,6000,6050,50,3.56,1.38795,4,-3,5,49,1,0,0.98,3.56,62149,4.162326,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 47/49: improved vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:03:58+00:00,SlimeVolley-v0,improved,improved-v3,v3,archived heuristic,evaluation-harness change,dev,6000,6050,50,0.82,2.19718,1,-3,5,27,15,8,0.54,0.82,131892,8.602153,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 48/49: improved vs improved-v3; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:04:08+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,evaluation-harness change,dev,6000,6050,50,0.24,2.3286,0,-4,5,24,20,6,0.48,0.24,140948,9.423664,pass,pass,088c70f,c02b69d7b43d,5,22,SlimeVolley round-robin tournament matchup 49/49: improved vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T21:19:24+00:00,SlimeVolley-v0,random,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,7000,7050,50,-4.88,0.324962,-5,-5,-4,0,50,0,0.0,-4.88,29184,1.968164,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 1/30: random vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:28+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,holdout,7000,7050,50,-0.22,2.56351,-1,-5,5,23,27,0,0.46,-0.22,32492,2.308714,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 2/30: random vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:31+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,holdout,7000,7050,50,-2.22,1.98283,-3,-5,3,7,43,0,0.14,-2.22,33767,2.503054,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 3/30: random vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:35+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-1.82,2.1789,-2,-5,3,11,39,0,0.22,-1.82,34883,2.603309,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 4/30: random vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:38+00:00,SlimeVolley-v0,random,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-3.22,1.5138,-3.5,-5,2,2,48,0,0.04,-3.22,34189,2.553831,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 5/30: random vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:42+00:00,SlimeVolley-v0,random,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-3.68,1.48916,-4,-5,3,1,49,0,0.02,-3.68,34432,2.589336,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 6/30: random vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:45+00:00,SlimeVolley-v0,initial,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,7000,7050,50,-4.88,0.324962,-5,-5,-4,0,50,0,0.0,-4.88,32827,1.858094,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 7/30: initial vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:48+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,holdout,7000,7050,50,1.88,2.09418,2,-2,5,39,11,0,0.78,1.88,35174,2.56482,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 8/30: initial vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:52+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,holdout,7000,7050,50,-0.1,2.80891,1,-5,5,27,23,0,0.54,-0.1,38318,2.472216,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 9/30: initial vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:55+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-0.06,2.73064,1,-5,4,26,24,0,0.52,-0.06,38658,2.535945,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 10/30: initial vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:19:59+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-2.48,2.08077,-3,-5,4,7,43,0,0.14,-2.48,40612,2.641645,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 11/30: initial vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:02+00:00,SlimeVolley-v0,initial,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-3.64,1.57175,-4,-5,4,1,49,0,0.02,-3.64,38622,2.523146,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 12/30: initial vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:05+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,7000,7050,50,-4.84,0.417612,-5,-5,-3,0,50,0,0.0,-4.84,34518,1.988314,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 13/30: tuned vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:09+00:00,SlimeVolley-v0,tuned,random,v0,random policy,evaluation-harness change,holdout,7000,7050,50,1.98,2.31076,2.5,-5,5,39,11,0,0.78,1.98,35198,2.58883,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 14/30: tuned vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:12+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,evaluation-harness change,holdout,7000,7050,50,0.46,2.66991,1,-5,5,29,21,0,0.58,0.46,40256,2.634106,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 15/30: tuned vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:16+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,7000,7050,50,0.72,2.5459,1.5,-5,4,32,18,0,0.64,0.72,40210,2.673755,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 16/30: tuned vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:20+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-2.22,1.99289,-2.5,-5,4,7,43,0,0.14,-2.22,44291,2.872431,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 17/30: tuned vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:24+00:00,SlimeVolley-v0,tuned,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,7000,7050,50,-3.56,1.58947,-4,-5,4,1,49,0,0.02,-3.56,41748,2.787392,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 18/30: tuned vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:33+00:00,SlimeVolley-v0,improved,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,7000,7050,50,-3.68,1.37753,-4,-5,0,0,48,2,0.0,-3.68,126972,7.73,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 19/30: improved vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:36+00:00,SlimeVolley-v0,improved,random,v0,random policy,evaluation-harness change,holdout,7000,7050,50,4,1.13137,4,1,5,50,0,0,1.0,4.0,38764,2.912038,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 20/30: improved vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:40+00:00,SlimeVolley-v0,improved,initial,v0,frozen heuristic,evaluation-harness change,holdout,7000,7050,50,3.72,1.28125,4,1,5,50,0,0,1.0,3.72,46539,3.045852,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 21/30: improved vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:45+00:00,SlimeVolley-v0,improved,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,7000,7050,50,3.78,1.22131,4,1,5,50,0,0,1.0,3.78,46212,3.116424,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 22/30: improved vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:20:50+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,7000,7050,50,3.34,1.38,4,-1,5,49,1,0,0.98,3.34,63630,4.331485,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 23/30: improved vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:00+00:00,SlimeVolley-v0,improved,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,7000,7050,50,0.24,2.58116,0.5,-5,5,25,20,5,0.5,0.24,129016,8.58782,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 24/30: improved vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:09+00:00,SlimeVolley-v0,baseline-rnn,builtin,slimevolleygym-baseline-rnn,built-in baseline,evaluation-harness change,holdout,7000,7050,50,-0.26,1.16293,0,-3,3,12,18,20,0.24,-0.26,150000,8.62591,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 25/30: baseline-rnn vs builtin. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:12+00:00,SlimeVolley-v0,baseline-rnn,random,v0,random policy,evaluation-harness change,holdout,7000,7050,50,4.88,0.381576,5,3,5,50,0,0,1.0,4.88,29828,2.256651,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 26/30: baseline-rnn vs random. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:16+00:00,SlimeVolley-v0,baseline-rnn,initial,v0,frozen heuristic,evaluation-harness change,holdout,7000,7050,50,4.84,0.366606,5,4,5,50,0,0,1.0,4.84,34393,2.542614,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 27/30: baseline-rnn vs initial. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:19+00:00,SlimeVolley-v0,baseline-rnn,improved-v0,v0,archived heuristic,evaluation-harness change,holdout,7000,7050,50,4.86,0.346987,5,4,5,50,0,0,1.0,4.86,34306,2.36281,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 28/30: baseline-rnn vs improved-v0. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:24+00:00,SlimeVolley-v0,baseline-rnn,improved-v2,v2,archived heuristic,evaluation-harness change,holdout,7000,7050,50,4.82,0.477074,5,3,5,50,0,0,1.0,4.82,51186,3.693286,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 29/30: baseline-rnn vs improved-v2. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
2026-05-25T21:21:34+00:00,SlimeVolley-v0,baseline-rnn,improved-v3,v3,archived heuristic,evaluation-harness change,holdout,7000,7050,50,4.18,1.01371,4,1,5,50,0,0,1.0,4.18,121764,8.602163,pass,pass,088c70f,c02b69d7b43d,6,27,Final SlimeVolley holdout matchup 30/30: baseline-rnn vs improved-v3. This row must not be used for tuning.,"Final holdout evaluation row. Any failure or weak score is reported as evidence, not a tuning signal.",Do not tune on holdout results. Use them only for the final conclusion and future fresh experiments.
